Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,224.99801468849182,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0.5, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,225.23803043365479,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,225.42570853233337,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [-1, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,225.86607146263123,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,226.03409242630005,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,226.21490955352783,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [-1, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,226.6180076599121,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, -1, -1], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,226.79335355758667,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,226.97934246063232,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [-1, 1, 2], [0, 0.5], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,227.67965841293335,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [-1, 1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]]",,4
CEGFA,../../networks/japanese/rq2/japanese_exp5_3_10_fc.onnx,,,228.33949446678162,[],"[[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 0.5], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, -1, -1], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [0, 1, 2], [-1, -1, 2], [0.5, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0.5, 1], [0, 1]], [[0, 1], [0, 1], [0.5, 1], [-1, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 1], [0, -1, 2], [0, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 0.75]], [[0, 1], [0, 0.5], [0, 0.5], [0, -1, 2], [0, 1, 2], [0, 1], [0, -1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0.5, 1]], [[0, 1], [0, 0.5], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [-1, -1, 2], [0, 1], [0, 1]], [[0, 1], [0.5, 1], [0.25, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 1]], [[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [0, 1, 2], [0, 1], [-1, 1], [0, 1], [0, 1], [0, 1], [0, 1, -1], [0, 1], [0, 0.5]]]",0.6055555555555555,"[[0, 1], [0, 1], [0, 0.5], [0, 1, 2], [-1, 1, 2], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1, 2], [0, 1], [0, 1]]",,4
