Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,39.03044390678406,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,39.15639090538025,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,39.388193130493164,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,39.778369188308716,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,40.26116609573364,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,40.48306703567505,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,41.01108121871948,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,41.30760431289673,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,41.52295923233032,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,41.751118183135986,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,41.94781804084778,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,42.118098974227905,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,42.45782208442688,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,42.634167194366455,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,42.917322397232056,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,43.39676547050476,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,43.55579137802124,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,43.90380620956421,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,44.16014242172241,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,44.33706831932068,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,44.49801445007324,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,44.66266345977783,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,44.932515382766724,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,45.08101940155029,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,45.24498128890991,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,45.8151113986969,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,45.932191371917725,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,46.06182146072388,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,46.22144436836243,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,46.36282229423523,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,46.51485633850098,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,46.65764331817627,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,46.77381253242493,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,47.01131224632263,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,47.33625245094299,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,47.455926179885864,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,47.64470624923706,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,47.82525634765625,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,48.001105308532715,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,48.88101029396057,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,49.21499013900757,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,49.65776801109314,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,49.86626219749451,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,50.06615614891052,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,50.33582615852356,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,50.48753643035889,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,50.655073165893555,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,50.81310415267944,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,51.08006310462952,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,51.24642896652222,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,51.43717312812805,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,51.59305238723755,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,51.795358180999756,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,51.94148325920105,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,52.14149236679077,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,52.26782727241516,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,52.392022371292114,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,52.935057163238525,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,53.10978817939758,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,53.4279522895813,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,53.653006076812744,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,53.94203805923462,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,54.203996896743774,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,54.32429385185242,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,54.61510896682739,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,54.767958879470825,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,54.98918557167053,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,55.15332245826721,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,55.35246825218201,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,55.49173927307129,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,55.67341423034668,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,55.84276843070984,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,56.03231239318848,[],[],0,,,
