Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1557.783450603485,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1558.0236477851868,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1558.2681560516357,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1558.5442202091217,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1558.7958784103394,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1559.0792133808136,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1559.2864632606506,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1559.5491073131561,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1559.7992053031921,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1560.2787263393402,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1560.523814201355,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1560.774471282959,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1561.0527973175049,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1561.2969884872437,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1561.5108995437622,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1561.768614768982,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1562.0083446502686,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1562.2523539066315,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1562.4730761051178,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1562.7276141643524,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1562.954929113388,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1563.202751159668,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1563.445877790451,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1563.8404755592346,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1564.2353835105896,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1564.480857372284,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1564.7480783462524,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1564.9513113498688,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1565.198917388916,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1565.4409563541412,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1565.687964439392,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1565.9329555034637,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1566.181160211563,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1566.4011890888214,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1566.8384943008423,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1567.1442124843597,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1567.428781747818,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1567.6743845939636,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1567.9198324680328,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1568.13822555542,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1568.3843023777008,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1568.6001453399658,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1568.8586871623993,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1569.104938030243,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1569.3470861911774,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1569.6288063526154,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1569.8766343593597,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1570.361388206482,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1570.6090931892395,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1570.8532810211182,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1571.0750930309296,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1571.3175418376923,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1571.561901807785,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1571.8034887313843,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1572.0825655460358,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1572.328007698059,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1572.5773706436157,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1572.7769145965576,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1573.0194368362427,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1573.4929807186127,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1573.7553026676178,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1574.0047516822815,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1574.2505896091461,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1574.4736216068268,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1574.7162747383118,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1574.9629635810852,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1575.1591892242432,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1575.412386417389,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1575.653299331665,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1575.9015562534332,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1576.1453442573547,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1576.404194355011,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1576.7053411006927,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1577.1754021644592,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1577.4351732730865,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1577.6585974693298,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1577.902164697647,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1578.142859697342,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1578.4300854206085,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1578.6820623874664,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1578.932546377182,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1579.1336302757263,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1579.376668214798,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1579.6520402431488,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1579.8523342609406,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1580.0934853553772,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1580.5198843479156,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1580.8029503822327,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1581.049854516983,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1581.2949624061584,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1581.4921543598175,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1581.751585483551,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1581.9979135990143,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1582.1979846954346,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1582.4406566619873,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1582.6969015598297,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1582.922697544098,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1583.1709854602814,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1583.4220297336578,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1583.6606705188751,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1583.9133205413818,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1584.2119426727295,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1584.6231825351715,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1584.8754696846008,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1585.0941126346588,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1585.352457523346,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1585.599413394928,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1585.8800632953644,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1586.080635547638,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1586.3236293792725,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1586.5459742546082,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1586.7884209156036,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1587.0332307815552,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1587.2773897647858,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1587.555671930313,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1587.7975797653198,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1588.0746855735779,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1588.4291396141052,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1588.7989065647125,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1589.0434205532074,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1589.3213634490967,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1589.5658764839172,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1589.8083934783936,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1590.0958642959595,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1590.3393182754517,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1590.5863072872162,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1590.8317213058472,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1591.0828771591187,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1591.3292722702026,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1591.5597703456879,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1591.802968263626,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1592.0447661876678,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1592.5610902309418,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1592.8089413642883,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1593.0541021823883,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1593.2563471794128,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1593.5039553642273,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1593.7429542541504,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1593.9610295295715,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1594.2045447826385,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1594.4281358718872,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1594.670423746109,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1594.91339802742,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1595.1696481704712,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1595.3735814094543,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1595.6202232837677,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1595.8319871425629,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1596.331243276596,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1596.58536028862,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1596.833045244217,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1597.0550782680511,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1597.3006813526154,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1597.5257143974304,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1597.7720012664795,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1598.0174293518066,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1598.2339861392975,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1598.4910657405853,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1598.7341985702515,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1598.9744896888733,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1599.1786515712738,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1599.5257215499878,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1599.9534363746643,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1600.1590404510498,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1600.405842781067,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1600.65207695961,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1600.877184867859,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1601.1208357810974,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1601.3412067890167,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1601.5987677574158,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1601.844655752182,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1602.058129787445,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1602.3147077560425,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1602.5607326030731,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1602.8044395446777,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1603.0543127059937,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1603.4248065948486,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1603.7845027446747,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1604.0110428333282,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1604.263103723526,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1604.523010969162,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1604.8422470092773,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1605.0927832126617,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1605.372703075409,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1605.5837471485138,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1605.8305020332336,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1606.0785918235779,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1606.2811267375946,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1606.524832725525,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1606.918893814087,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1607.284795999527,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1607.5328557491302,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1607.8195796012878,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1608.0220847129822,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1608.2648844718933,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1608.511473417282,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1608.7369956970215,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1608.9802758693695,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1609.225511789322,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1609.5076007843018,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1609.7511057853699,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1609.9936227798462,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1610.2709426879883,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1610.5139045715332,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1610.7537014484406,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1611.1820232868195,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1611.4898862838745,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1611.7458972930908,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1611.9824512004852,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1612.2440860271454,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1612.4899017810822,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1612.775667667389,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1613.0358364582062,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1613.2785613536835,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1613.5328102111816,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1613.7765772342682,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1614.245502948761,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1614.4463448524475,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1614.6935498714447,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1614.9389085769653,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1615.2208635807037,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1615.4684245586395,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1615.7200725078583,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1615.9437696933746,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1616.1888046264648,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1616.4397037029266,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1616.661601781845,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1617.0929646492004,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1617.3848366737366,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1617.5863416194916,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1617.8366396427155,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1618.1269526481628,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1618.3332827091217,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1618.57532954216,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1618.7874715328217,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1619.0469706058502,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1619.2939946651459,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1619.5339875221252,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1620.0086743831635,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1620.318438053131,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1620.5832011699677,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1620.8033323287964,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1621.0472371578217,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1621.270434141159,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1621.514942407608,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1621.7660703659058,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1622.007663488388,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1622.208631515503,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1622.463012456894,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1622.9277081489563,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1623.2387092113495,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1623.4858829975128,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1623.7672681808472,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1623.9721851348877,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1624.2144012451172,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1624.4738850593567,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1624.695395231247,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1624.9386713504791,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1625.2450823783875,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1625.6579720973969,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1625.9025840759277,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1626.1521830558777,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1626.4367690086365,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1626.6849930286407,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1626.945055961609,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1627.1935260295868,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1627.4437263011932,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1627.6708753108978,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1628.0984222888947,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1628.394760131836,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1628.613338470459,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1628.8708984851837,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1629.1143913269043,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1629.400975227356,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1629.6060121059418,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1629.8516340255737,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1630.0662591457367,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1630.5129680633545,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1630.8148612976074,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1631.0610175132751,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1631.2723088264465,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1631.520469903946,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1631.7972249984741,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1632.0024180412292,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1632.2553071975708,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1632.487292289734,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1632.9336161613464,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1633.2510209083557,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1633.4961457252502,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1633.6956248283386,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1633.9382178783417,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1634.15163397789,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1634.4061188697815,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1634.6547949314117,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1634.8984999656677,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1635.1277148723602,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1635.3709871768951,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1635.6147117614746,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1635.8931608200073,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1636.347297668457,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1636.5964119434357,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1636.7984111309052,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1637.0580241680145,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1637.3042511940002,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,1637.525273323059,[],[],0
